brand,model,schematic_key,normalized_sku,display_id,part_name,quantity,notes,source_confidence
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,489023,489023,"Flat Washer, #6 S.S.",1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,499023,499023,4-40 X 3/16 Flat Head Screw 18-8,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB0005,QB0005,"Screw, #8 x 1/2 Fl Hd Self Tapping",3,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB0006,QB0006,Axle,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB0008,QB0008,Wheel,2,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6001,QB6001,Shell,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6002,QB6002,Pressure Plate,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6003-5,QB6003-5,Unknown Part,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6004,QB6004,Blade Holder,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6010,QB6010,Wiper,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6011,QB6011,Seal,1,name_source=frontend,high
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6023-5,QB6023-5,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6033-5,QB6033-5,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,QB06-QSX,QB06-QSX/schematic_data.json,QB6043-5,QB6043-5,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,"149029
TYP","149029
TYP","Part (149029
TYP)",1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,202028,202028,Threaded Washer,1,name_source=researched,high
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,209017,209017,Part (209017),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,209030,209030,Part (209030),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,209046,209046,Washer,1,name_source=researched,high
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,210058F,210058F,Latch,1,name_source=researched,high
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,"210059
INSTALL W LOCTITE 425","210059
INSTALL W LOCTITE 425",Shoulder Screw,1,name_source=researched,high
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,219064,219064,Part (219064),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,339073,339073,Part (339073),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,489023,489023,Part (489023),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,499023,499023,4-40 X 3/16 Flat Head Screw 18-8,1,name_source=researched,high
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,DETAILS,Details,Part (Details),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB0006,QB0006,Part (QB0006),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB0008,QB0008,Part (QB0008),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB0013,QB0013,Part (QB0013),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8001,QB8001,Part (QB8001),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8002,QB8002,Part (QB8002),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8004,QB8004,Part (QB8004),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,"QB8005
TYP","QB8005
TYP","Part (QB8005
TYP)",1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8010,QB8010,Part (QB8010),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8012,QB8012,Part (QB8012),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8015,QB8015,Part (QB8015),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,QB8016,QB8016,Part (QB8016),1,name_source=frontend; generic_name=true,medium
TapeTech,QB08-QSX,QB08-QSX/schematic_data.json,"QB8111
INSTALL W
RTV","QB8111
INSTALL W
RTV","Part (QB8111
INSTALL W
RTV)",1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,"059037
X 2 W
LOCTITE 425","059037
X 2 W
LOCTITE 425","Part (059037
X 2 W
LOCTITE 425)",1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,"059619
X 2 W
LOCTITE 263
(RED)","059619
X 2 W
LOCTITE 263
(RED)","Part (059619
X 2 W
LOCTITE 263
(RED))",1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,"059619
X 2 W
LOCTITE 425","059619
X 2 W
LOCTITE 425","Part (059619
X 2 W
LOCTITE 425)",1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,499023,499023,4-40 X 3/16 Flat Head Screw 18-8,1,name_source=researched,high
TapeTech,XHTT,XHTT/schematic_data.json,880003,880003,Part (880003),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,8800060,8800060,Part (8800060),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,880053,880053,Lock Block,1,name_source=researched,high
TapeTech,XHTT,XHTT/schematic_data.json,880061,880061,Part (880061),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,882013,882013,Locking Pin,1,name_source=researched,high
TapeTech,XHTT,XHTT/schematic_data.json,882039,882039,Spring Housing,1,name_source=researched,high
TapeTech,XHTT,XHTT/schematic_data.json,883001G,883001G,Part (883001G),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,883002,883002,Part (883002),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,883005,883005,Part (883005),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,883011,883011,Part (883011),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,883014,883014,Part (883014),1,name_source=frontend; generic_name=true,medium
TapeTech,XHTT,XHTT/schematic_data.json,883020,883020,Extrusion Insert,1,name_source=researched,high
TapeTech,XHTT,XHTT/schematic_data.json,889017,889017,Conical Spring,1,name_source=researched,high
TapeTech,XHTT,XHTT/schematic_data.json,889057,889057,Part (889057),1,name_source=frontend; generic_name=true,medium
