Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,CFB48,CFB48,Columbia 8&#34; Pressure Door,simple,"<p>Columbia 8"" Pressure Door</p>","Columbia 8"" Pressure Door...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb48.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFB48, drywall taping tool, finishing tool, columbia",88,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 8&#34; Pressure Door | CFB48,Professional drywall taping tool: Columbia 8&#34; Pressure Door (Part: CFB48). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CFB6,CFB6,Columbia Mud Supply Valve Unit,simple,<p>Columbia Mud Supply Valve Unit&nbsp;</p>,Columbia Mud Supply Valve Unit&nbsp;...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb6.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFB6, drywall taping tool, finishing tool, columbia",89,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Mud Supply Valve Unit | CFB6,Professional drywall taping tool: Columbia Mud Supply Valve Unit (Part: CFB6). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CFB77,CFB77,Columbia 7&#34; Angle Box Door Gasket,simple,"<p>Columbia 7"" Angle Box Door Gasket</p>","Columbia 7"" Angle Box Door Gasket...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb77.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFB77, drywall taping tool, finishing tool, columbia",90,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 7&#34; Angle Box Door Gasket | CFB77,Professional drywall taping tool: Columbia 7&#34; Angle Box Door Gasket (Part: CFB77). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CFB78,CFB78,Columbia 8&#34; Door Gasket for Angle Box,simple,"<p>Columbia 8"" Door Gasket for Angle Box</p>","Columbia 8"" Door Gasket for Angle Box...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb78.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFB78, drywall taping tool, finishing tool, columbia",91,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 8&#34; Door Gasket for Angle Box | CFB78,Professional drywall taping tool: Columbia 8&#34; Door Gasket for Angle Box (Part: CFB78). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CFB8,CFB8,Columbia Handle Mount Casting,simple,<p>Columbia Handle Mount Casting&nbsp;</p>,Columbia Handle Mount Casting&nbsp;...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb8.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFB8, drywall taping tool, finishing tool, columbia",92,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Handle Mount Casting | CFB8,Professional drywall taping tool: Columbia Handle Mount Casting (Part: CFB8). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CFB8A,CFB8A,Columbia ONE Angle Box Door Adaptor,simple,<p>Columbia ONE Angle Box Door Adaptor</p>,Columbia ONE Angle Box Door Adaptor...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcfb8a.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFB8A, drywall taping tool, finishing tool, columbia",93,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia ONE Angle Box Door Adaptor | CFB8A,Professional drywall taping tool: Columbia ONE Angle Box Door Adaptor (Part: CFB8A). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CFLT,CFLT,Columbia Flat Applicator,simple,"<p>These tools glide along the wall leaving the perfect amount of compound on flat surfaces. Machined from a solid piece of billet and then mounted with stainless runners, this tool is built to work.</p>",These tools glide along the wall leaving the perfect amount of compound on flat surfaces. Machined from a solid piece of billet and then mounted wi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcflt.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CFLT, drywall taping tool, finishing tool, columbia",94,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Flat Applicator | CFLT,Professional drywall taping tool: Columbia Flat Applicator (Part: CFLT). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CHXL,CHXL,Columbia 4-8&#39; Long Extendible Handle,simple,"<p>The Columbia Long Extendible Handle is a 1 and 1/4&Prime; thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you&rsquo;re used to with the Columbia brand of tools. The Columbia Long Extendible Handle is not only the lightest on the market, but also the strongest, ensuring a long life.</p>","The Columbia Long Extendible Handle is a 1 and 1/4&Prime; thick design pipe. These handles are durable and extremely long lasting, all while mainta...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttchxl.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CHXL, drywall taping tool, finishing tool, columbia",95,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 4-8&#39; Long Extendible Handle | CHXL,Professional drywall taping tool: Columbia 4-8&#39; Long Extendible Handle (Part: CHXL). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CLT24,CLT24,Columbia 24&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt24.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CLT24, drywall taping tool, finishing tool, columbia",96,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 24&#34; Cam Lock Tube | CLT24,Professional drywall taping tool: Columbia 24&#34; Cam Lock Tube (Part: CLT24). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CLT32,CLT32,Columbia 32&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt32.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CLT32, drywall taping tool, finishing tool, columbia",97,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 32&#34; Cam Lock Tube | CLT32,Professional drywall taping tool: Columbia 32&#34; Cam Lock Tube (Part: CLT32). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CLT42,CLT42,Columbia 42&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt42.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CLT42, drywall taping tool, finishing tool, columbia",98,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 42&#34; Cam Lock Tube | CLT42,Professional drywall taping tool: Columbia 42&#34; Cam Lock Tube (Part: CLT42). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CLT55,CLT55,Columbia 55&#34; Cam Lock Tube,simple,<p>Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same technology as a firehose.</p>,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttclt55.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CLT55, drywall taping tool, finishing tool, columbia",99,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 55&#34; Cam Lock Tube | CLT55,Professional drywall taping tool: Columbia 55&#34; Cam Lock Tube (Part: CLT55). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CLTBF,CLTBF,Columbia Compound Tube Box Filler,simple,"<p>Our Cam Lock Tube Box Filler is a simple attachment to the Cam Lock Compound Tube, that allows you to easily fill your Flat Finishing Boxes without the use of a Hot Mud Pump. This is a great addition to any finisher&rsquo;s tool collection.</p>","Our Cam Lock Tube Box Filler is a simple attachment to the Cam Lock Compound Tube, that allows you to easily fill your Flat Finishing Boxes without...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcltbf.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CLTBF, drywall taping tool, finishing tool, columbia",100,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Compound Tube Box Filler | CLTBF,Professional drywall taping tool: Columbia Compound Tube Box Filler (Part: CLTBF). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CLTHA,CLTHA,Columbia Tomalock,simple,"<p>The Columbia Tomalock is a handle adapter used with the Tomahawk set of Smoothing Blades. With no plastic pieces, the Tomalock doesn&rsquo;t snap under pressure or the weight of the larger blades. This also increases the stability. The quick release allows you to easily and steadily adjust the angle of attack. The Columbia Tomahawk, combined the Tomalock and the Columbia One Handle, will change what the industry expects from a professional grade Smoothing Blade.</p>","The Columbia Tomalock is a handle adapter used with the Tomahawk set of Smoothing Blades. With no plastic pieces, the Tomalock doesn&rsquo;t snap u...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcltha.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CLTHA, drywall taping tool, finishing tool, columbia",101,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Tomalock | CLTHA,Professional drywall taping tool: Columbia Tomalock (Part: CLTHA). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CMH,CMH,Columbia 18&#34; Closet Monster Flat Box Handle,simple,"<p>The Columbia Closet Monster Flat Box Handle is a 1 and 1/4&Prime; thick design pipe. These handles are durable and extremely long lasting, all while maintaining the comfort and ease of use that you&rsquo;re used to with the Columbia brand of tools. The Columbia Closet Monster is not only the lightest on the market, but also the strongest, ensuring a long life.</p>","The Columbia Closet Monster Flat Box Handle is a 1 and 1/4&Prime; thick design pipe. These handles are durable and extremely long lasting, all whil...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcmh.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CMH, drywall taping tool, finishing tool, columbia",102,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 18&#34; Closet Monster Flat Box Handle | CMH,Professional drywall taping tool: Columbia 18&#34; Closet Monster Flat Box Handle (Part: CMH). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CMT24,CMT24,Columbia 24&#34; Compound Mud Tube,simple,"<p>Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many customers, after trying this tube, report back that they changed over their entire fleet.</p>",Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many custo...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcmt24.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CMT24, drywall taping tool, finishing tool, columbia",103,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 24&#34; Compound Mud Tube | CMT24,Professional drywall taping tool: Columbia 24&#34; Compound Mud Tube (Part: CMT24). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CMT32,CMT32,Columbia 32&#34; Compound Mud Tube,simple,"<p>Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many customers, after trying this tube, report back that they changed over their entire fleet.</p>",Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many custo...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcmt32.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CMT32, drywall taping tool, finishing tool, columbia",104,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 32&#34; Compound Mud Tube | CMT32,Professional drywall taping tool: Columbia 32&#34; Compound Mud Tube (Part: CMT32). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CMT42,CMT42,Columbia 42&#34; Compound Mud Tube,simple,"<p>Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many customers, after trying this tube, report back that they changed over their entire fleet.</p>",Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many custo...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcmt42.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CMT42, drywall taping tool, finishing tool, columbia",105,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 42&#34; Compound Mud Tube | CMT42,Professional drywall taping tool: Columbia 42&#34; Compound Mud Tube (Part: CMT42). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,CMT55,CMT55,Columbia 55&#34; Compound Mud Tube,simple,"<p>Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many customers, after trying this tube, report back that they changed over their entire fleet.</p>",Columbia Compound Tubes have taken the market place by storm. Finally a high quality long lasting tube that is easy to push. We have had many custo...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcmt55.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, CMT55, drywall taping tool, finishing tool, columbia",106,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 55&#34; Compound Mud Tube | CMT55,Professional drywall taping tool: Columbia 55&#34; Compound Mud Tube (Part: CMT55). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,COBCR,COBCR,Columbia Outside Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcobcr.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, COBCR, drywall taping tool, finishing tool, columbia",107,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Outside Corner Roller | COBCR,Professional drywall taping tool: Columbia Outside Corner Roller (Part: COBCR). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,COBCRW,COBCRW,Columbia Wide Outside Corner Roller,simple,"<p>Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster.</p>","Offering four different profiles, Columbia Outside Corner Rollers will be sure to make your tape on bead setting job faster....",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttcobcrw.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, COBCRW, drywall taping tool, finishing tool, columbia",108,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Wide Outside Corner Roller | COBCRW,Professional drywall taping tool: Columbia Wide Outside Corner Roller (Part: COBCRW). Columbia Tools quality. High-performance finishing equipment for contractors.
